platform_code,time,latitude,longitude,slp,drogue,sst,battery,presdiff,salinity,gpsfixdel
1501758,2022-11-27T05:00:00Z,1.391,-49.298,NaN,7,25.99,10.4,NaN,NaN,5
4102636,2022-11-27T05:04:00Z,30.0883136,-72.845594,1020.8,28,NaN,9.6,0.0,NaN,NaN
5102764,2022-11-27T05:00:00Z,6.7678,-85.859,NaN,NaN,27.05,10.8,NaN,NaN,NaN
4101848,2022-11-27T05:00:00Z,27.7016,-64.946,1018.2,NaN,25.99,11.2,0.0,NaN,NaN
1301713,2022-11-27T05:00:00Z,15.7154,-48.2126,1014.6,NaN,26.71,11.4,-1.1,NaN,NaN
1301571,2022-11-27T05:00:00Z,29.3982,-66.8312,NaN,NaN,25.37,10.0,NaN,NaN,NaN
5102637,2022-11-27T05:00:00Z,5.5348,-79.173,1012.3,7,26.89,10.4,-0.1,NaN,5
3201837,2022-11-27T05:00:00Z,5.0,-79.7022,1012.3,17,27.13,11.0,0.1,NaN,NaN
5102825,2022-11-27T05:00:00Z,7.0998,-77.7594,1011.6,NaN,NaN,10.4,-0.4,NaN,4
4102559,2022-11-27T05:00:00Z,17.3796,-65.2954,1014.6,12,27.93,10.6,-1.0,NaN,5
4102623,2022-11-27T05:00:00Z,29.029658,-42.2836893,NaN,57,24.99,9.8,0.0,NaN,NaN
1301719,2022-11-27T05:00:00Z,21.4336,-42.0426,1019.1,NaN,25.99,11.2,-1.3,NaN,NaN
4101644,2022-11-27T05:00:00Z,28.2964,-71.1918,NaN,1,26.57,13.6,NaN,NaN,NaN
5102827,2022-11-27T05:00:00Z,7.1376,-83.7522,1011.6,6,27.16,10.4,0.0,NaN,5
4101856,2022-11-27T05:00:00Z,34.4416,-68.4106,NaN,5,24.07,15.0,NaN,NaN,NaN
1301722,2022-11-27T05:00:00Z,24.6564,-43.267,1019.4,9,25.98,10.8,-0.9,NaN,NaN
1501723,2022-11-27T05:00:00Z,22.5022,-72.541,NaN,NaN,27.95,10.2,NaN,NaN,4
6203840,2022-11-27T05:00:00Z,25.644,-41.228,1020.3,NaN,25.58,11.2,-0.7,NaN,NaN
3201769,2022-11-27T05:00:00Z,28.3738,-62.812,NaN,7,25.78,10.6,NaN,NaN,NaN
6203516,2022-11-27T05:00:00Z,38.848,-47.0464,990.3,NaN,NaN,14.0,-0.3,NaN,NaN
1301714,2022-11-27T06:00:00Z,26.0568,-47.3878,1016.6,NaN,25.92,11.4,-1.3,NaN,NaN
1501725,2022-11-27T06:00:00Z,37.285,-55.734,NaN,7,23.05,9.0,NaN,NaN,3
5501572,2022-11-27T06:00:00Z,32.0602,-45.7706,NaN,NaN,24.14,10.4,NaN,NaN,NaN
4102669,2022-11-27T06:01:00Z,24.5727606,-59.5234877,NaN,50,27.3,10.0,0.0,NaN,NaN
1301735,2022-11-27T06:00:00Z,26.4818,-41.9386,1018.4,20,25.27,11.2,-1.0,NaN,NaN
6402615,2022-11-27T06:00:00Z,17.2144,-46.5644,1015.2,49,26.67,11.2,-1.3,NaN,4
6203767,2022-11-27T06:00:00Z,18.0938,-55.3144,1014.2,NaN,27.21,10.8,-1.7,NaN,NaN
4102558,2022-11-27T06:00:00Z,12.6974,-61.3328,1011.0,7,26.75,10.6,-1.4,NaN,5
4102547,2022-11-27T06:00:00Z,25.7791036,-60.4314959,1015.6,60,27.12,10.2,0.0,NaN,NaN
4402751,2022-11-27T06:00:00Z,40.5472,-58.6136,NaN,43,18.64,11.0,NaN,NaN,242
3101515,2022-11-27T06:00:00Z,30.8456,-58.0176,NaN,NaN,24.25,13.4,NaN,NaN,NaN
4102548,2022-11-27T06:00:00Z,23.3024878,-72.3748182,1016.9,20,28.18,10.2,0.0,NaN,NaN
1301706,2022-11-27T06:00:00Z,23.1982,-51.086,1016.4,9,26.43,11.0,-1.7,NaN,NaN
4101851,2022-11-27T06:00:00Z,26.0442,-57.7104,1014.1,24,26.86,11.6,-0.8,NaN,1
4102549,2022-11-27T06:00:00Z,22.7634959,-66.7935113,1016.3,26,28.3,10.4,0.0,NaN,NaN
4402670,2022-11-27T06:00:00Z,22.2424,-41.5482,1018.4,NaN,25.97,11.2,-1.5,NaN,NaN
4102632,2022-11-27T06:00:00Z,36.9049002,-71.7653559,1017.3,45,23.2,10.2,0.0,NaN,NaN
4101642,2022-11-27T06:00:00Z,29.5372,-69.3598,NaN,1,25.11,13.2,NaN,NaN,NaN
4201704,2022-11-27T06:00:00Z,25.0860407,-80.4404011,1017.1,14,25.06,10.4,0.0,NaN,NaN
4402618,2022-11-27T06:00:00Z,32.8802,-61.369,1015.1,NaN,23.92,11.0,0.6,NaN,NaN
4101844,2022-11-27T06:00:00Z,18.6606,-61.4422,1014.9,NaN,27.35,11.2,-1.4,NaN,NaN
1501773,2022-11-27T06:00:00Z,18.166,-76.122,1014.9,NaN,29.02,10.6,-0.5,NaN,4
4102620,2022-11-27T06:00:00Z,27.564605,-55.9017871,NaN,7,26.66,10.0,0.0,NaN,NaN
4201545,2022-11-27T06:00:00Z,32.4708,-45.366,NaN,NaN,24.49,9.4,NaN,NaN,5
3201770,2022-11-27T06:00:00Z,28.938,-62.3314,NaN,15,25.95,11.0,NaN,NaN,NaN
4102553,2022-11-27T06:00:00Z,13.2092,-79.6238,1011.8,7,28.87,10.6,-1.0,NaN,5
4402671,2022-11-27T06:00:00Z,18.6736,-61.9952,1014.7,NaN,27.62,11.2,-1.4,NaN,NaN
4101541,2022-11-27T06:00:00Z,26.2442,-52.5672,NaN,NaN,26.41,8.2,NaN,NaN,NaN
4102554,2022-11-27T05:00:00Z,17.8868,-71.2512,1014.8,7,27.14,10.2,-0.2,NaN,3
4102554,2022-11-27T06:00:00Z,17.8864,-71.2514,1014.6,7,26.7,10.2,-0.5,NaN,4
4101546,2022-11-27T06:00:00Z,33.1176,-75.2228,NaN,2,23.69,12.2,NaN,NaN,NaN
1301700,2022-11-27T06:00:00Z,20.551,-58.1944,1015.5,NaN,27.28,11.2,-1.7,NaN,NaN
4402877,2022-11-27T06:04:00Z,39.0088439,-74.3236835,1017.1,47,14.48,11.0,0.0,NaN,NaN
6203838,2022-11-27T06:00:00Z,18.2432,-55.721,1015.3,25,27.41,11.4,-1.7,NaN,1
4402753,2022-11-27T06:00:00Z,37.0376,-62.2124,NaN,6,22.41,10.8,NaN,NaN,4
4102560,2022-11-27T05:00:00Z,14.7942,-61.2206,1012.5,8,23.53,10.4,-1.0,NaN,4
4102560,2022-11-27T06:00:00Z,14.7942,-61.2206,1012.2,8,23.11,10.4,-1.3,NaN,5
6203730,2022-11-27T06:00:00Z,26.2954,-64.3166,1017.0,NaN,27.35,10.4,-0.2,NaN,NaN
1301578,2022-11-27T06:00:00Z,25.3578,-75.8224,NaN,NaN,27.79,10.4,NaN,NaN,NaN
6203765,2022-11-27T06:00:00Z,24.7298,-46.6008,1017.7,NaN,26.36,10.8,-1.4,NaN,NaN
4402672,2022-11-27T06:00:00Z,18.8244,-45.622,1016.1,NaN,26.68,11.4,-1.4,NaN,3
6203766,2022-11-27T06:00:00Z,29.6152,-47.3496,NaN,NaN,25.26,10.8,NaN,NaN,NaN
1301697,2022-11-27T06:00:00Z,31.6028,-61.0834,NaN,NaN,24.35,10.2,NaN,NaN,5
4402673,2022-11-27T06:00:00Z,15.252,-48.6276,1013.9,NaN,26.91,11.4,-1.4,NaN,NaN
6203839,2022-11-27T06:00:00Z,23.214,-46.8372,1017.7,62,26.61,11.0,-1.2,NaN,NaN
1501782,2022-11-27T06:00:00Z,13.6864,-62.5546,NaN,20,28.0,10.6,NaN,NaN,5
4402674,2022-11-27T06:00:00Z,16.559,-54.278,1014.5,NaN,27.33,11.4,-1.8,NaN,NaN
4201604,2022-11-27T06:00:00Z,7.6794,-78.742,NaN,NaN,25.75,11.2,NaN,NaN,NaN
4102545,2022-11-27T06:00:00Z,22.5082286,-45.4116693,NaN,43,26.37,9.8,0.0,NaN,NaN
4101523,2022-11-27T06:00:00Z,32.9994,-59.068,NaN,NaN,23.81,12.6,NaN,NaN,NaN
1301575,2022-11-27T06:00:00Z,33.3612,-43.588,NaN,NaN,NaN,12.4,NaN,NaN,NaN
4402879,2022-11-27T06:02:00Z,29.3727776,-78.1856228,1017.9,31,25.61,11.4,0.0,NaN,NaN
1501779,2022-11-27T06:00:00Z,16.5164,-45.252,NaN,21,26.56,10.8,NaN,NaN,5
4401863,2022-11-27T06:00:00Z,15.3486,-54.488,1012.5,NaN,27.4,10.8,-2.1,NaN,NaN
6402616,2022-11-27T06:00:00Z,28.1968,-43.5474,1016.1,30,25.23,11.4,-1.4,NaN,NaN
1501780,2022-11-27T06:00:00Z,16.9356,-43.9964,NaN,24,26.55,10.8,NaN,NaN,5
1501778,2022-11-27T06:00:00Z,16.4774,-58.6586,NaN,25,27.72,10.6,NaN,NaN,1
4401864,2022-11-27T06:00:00Z,21.2496,-60.0596,1015.8,35,27.55,11.0,-1.3,NaN,NaN
4102667,2022-11-27T06:00:00Z,23.6486852,-62.6999812,NaN,17,27.68,10.2,0.0,NaN,NaN
4102668,2022-11-27T06:00:00Z,25.2453593,-53.2267841,NaN,42,27.21,9.6,0.0,NaN,NaN
4402665,2022-11-27T06:00:00Z,29.218,-70.4742,1020.2,NaN,26.73,10.0,-0.2,NaN,5
4102635,2022-11-27T06:00:00Z,29.5055139,-91.8715831,1013.1,36,16.51,10.2,0.0,NaN,NaN
1501691,2022-11-27T06:00:00Z,28.797,-66.4058,NaN,5,25.55,12.0,NaN,NaN,NaN
4102665,2022-11-27T06:00:00Z,17.0672991,-58.805607,NaN,45,27.47,10.0,0.0,NaN,NaN
1501662,2022-11-27T06:00:00Z,29.769,-57.616,NaN,NaN,25.46,10.4,NaN,NaN,NaN
4102666,2022-11-27T06:00:00Z,14.6172092,-60.8866813,NaN,16,27.07,8.8,0.0,NaN,NaN
1301573,2022-11-27T06:00:00Z,26.3634,-75.5762,NaN,NaN,27.27,9.8,NaN,NaN,NaN
6203772,2022-11-27T06:00:00Z,34.962,-62.485,1013.2,NaN,23.19,11.0,0.6,NaN,NaN
6402617,2022-11-27T06:00:00Z,26.328,-44.829,1017.7,37,25.9,11.6,-1.3,NaN,NaN
6203848,2022-11-27T06:00:00Z,37.8052,-60.4796,1005.5,NaN,22.77,10.4,2.0,NaN,5
6203773,2022-11-27T06:00:00Z,30.0846,-47.2062,1010.6,NaN,25.0,11.0,-0.9,NaN,NaN
4102551,2022-11-27T06:04:00Z,18.8196037,-59.6881255,1014.7,39,27.66,6.0,0.0,NaN,64
1301712,2022-11-27T06:00:00Z,24.6676,-47.4634,1017.1,NaN,26.3,11.4,-1.5,NaN,NaN
4102664,2022-11-27T06:00:00Z,19.9839544,-65.395607,NaN,44,27.86,10.0,0.0,NaN,NaN
1301736,2022-11-27T06:00:00Z,27.2446,-44.157,1017.1,25,25.74,11.4,-1.6,NaN,NaN
1301737,2022-11-27T06:00:00Z,25.5422,-53.6562,1014.9,29,26.87,11.6,-1.1,NaN,4
4402752,2022-11-27T06:00:00Z,36.293,-74.3672,NaN,17,16.48,11.0,NaN,NaN,5
1301570,2022-11-27T06:00:00Z,28.891,-58.095,NaN,NaN,25.44,10.6,NaN,NaN,NaN
1501758,2022-11-27T06:00:00Z,1.4168,-49.2242,NaN,7,26.98,10.4,NaN,NaN,4
4102636,2022-11-27T06:00:00Z,30.0884773,-72.8433435,1020.4,28,NaN,9.6,0.0,NaN,NaN
5102764,2022-11-27T06:00:00Z,6.7654,-85.848,NaN,NaN,27.05,10.8,NaN,NaN,NaN
4101848,2022-11-27T06:00:00Z,27.702,-64.9488,1018.2,NaN,25.95,11.2,-0.1,NaN,NaN
1301713,2022-11-27T06:00:00Z,15.715,-48.2166,1014.0,NaN,26.71,11.4,-1.5,NaN,NaN
1301571,2022-11-27T06:00:00Z,29.4012,-66.8384,NaN,NaN,25.36,10.0,NaN,NaN,NaN
5102637,2022-11-27T06:00:00Z,5.5318,-79.1604,1011.5,7,27.05,10.4,-1.5,NaN,4
3201837,2022-11-27T06:00:00Z,5.0134,-79.6912,1011.5,17,27.09,11.0,-1.0,NaN,1
5102825,2022-11-27T06:00:00Z,7.0998,-77.759,1010.9,NaN,NaN,10.4,-1.3,NaN,5
4102559,2022-11-27T06:00:00Z,17.3796,-65.2954,1014.4,12,27.92,10.6,-0.9,NaN,65
6203737,2022-11-27T06:00:00Z,26.4654,-42.5792,1018.8,NaN,25.27,11.0,-1.1,NaN,NaN
4102623,2022-11-27T06:00:00Z,29.027136,-42.2828916,NaN,52,24.99,9.8,0.0,NaN,NaN
1301719,2022-11-27T06:00:00Z,21.4266,-42.0378,1018.5,NaN,25.99,11.2,-1.5,NaN,NaN
5102827,2022-11-27T06:00:00Z,7.1246,-83.743,1011.0,6,27.15,10.4,-0.9,NaN,4
4101856,2022-11-27T06:00:00Z,34.4292,-68.4184,NaN,5,24.06,15.0,NaN,NaN,NaN
1301722,2022-11-27T06:00:00Z,24.6536,-43.2648,1018.9,11,25.98,10.8,-1.0,NaN,NaN
1501723,2022-11-27T06:00:00Z,22.4986,-72.5478,NaN,NaN,27.95,10.2,NaN,NaN,5
6203840,2022-11-27T06:00:00Z,25.6448,-41.2246,1020.2,NaN,25.6,11.2,-0.5,NaN,NaN
1501724,2022-11-27T06:00:00Z,30.9358,-54.1922,NaN,NaN,25.17,10.0,NaN,NaN,4
3201769,2022-11-27T06:00:00Z,28.3826,-62.8142,NaN,7,25.77,10.6,NaN,NaN,NaN
6203516,2022-11-27T06:00:00Z,38.8504,-46.9826,990.3,NaN,NaN,14.0,0.4,NaN,NaN
4102643,2022-11-27T06:00:00Z,23.0050189,-96.9132947,NaN,NaN,25.48,8.8,0.0,NaN,NaN
1301714,2022-11-27T07:00:00Z,26.0582,-47.3914,1016.5,NaN,25.88,11.4,-0.7,NaN,NaN
1501725,2022-11-27T07:00:00Z,37.266,-55.7132,NaN,7,23.05,9.0,NaN,NaN,4
5501572,2022-11-27T07:00:00Z,32.072,-45.7622,NaN,NaN,24.11,10.4,NaN,NaN,NaN
4102669,2022-11-27T07:00:00Z,24.5767903,-59.5179413,NaN,45,27.31,10.2,0.0,NaN,NaN
1301735,2022-11-27T07:00:00Z,26.4776,-41.9374,1018.4,20,25.25,11.4,-0.9,NaN,NaN
6402615,2022-11-27T07:00:00Z,17.2142,-46.569,1014.9,49,26.69,11.2,-1.5,NaN,2
6203767,2022-11-27T07:00:00Z,18.0934,-55.3094,1013.8,NaN,27.2,10.8,-1.5,NaN,NaN
4102558,2022-11-27T07:00:00Z,12.6974,-61.3328,1010.5,7,26.65,10.6,-1.3,NaN,4
4102547,2022-11-27T07:00:00Z,25.781671,-60.4329396,1015.5,19,27.13,10.2,0.0,NaN,NaN
4402751,2022-11-27T07:00:00Z,40.5472,-58.6136,NaN,43,18.77,11.0,NaN,NaN,302
3101515,2022-11-27T07:00:00Z,30.8412,-58.0218,NaN,NaN,24.19,13.4,NaN,NaN,NaN
4102548,2022-11-27T07:00:00Z,23.3067927,-72.3791656,1016.5,21,28.17,10.2,0.0,NaN,NaN
1301706,2022-11-27T07:00:00Z,23.1992,-51.0844,1016.3,9,26.41,11.0,-1.2,NaN,NaN
4101851,2022-11-27T07:00:00Z,26.0352,-57.7052,1014.0,24,26.83,11.6,-0.5,NaN,NaN
4102549,2022-11-27T07:00:00Z,22.7683448,-66.8008173,1016.2,26,28.3,10.4,0.0,NaN,NaN
4402670,2022-11-27T07:00:00Z,22.2368,-41.5462,1018.3,NaN,25.93,11.2,-1.2,NaN,NaN
4102643,2022-11-27T07:00:00Z,23.0116684,-96.9186305,NaN,NaN,25.49,8.8,0.0,NaN,NaN
4102632,2022-11-27T07:00:00Z,36.9205635,-71.7501931,1017.3,47,23.18,10.2,0.0,NaN,NaN
4101642,2022-11-27T07:00:00Z,29.539,-69.3636,NaN,1,25.12,13.2,NaN,NaN,NaN
4201704,2022-11-27T07:00:00Z,25.0860422,-80.4404607,1016.7,14,24.91,10.4,0.0,NaN,NaN
4402618,2022-11-27T07:00:00Z,32.8806,-61.357,1014.9,NaN,23.87,11.0,0.6,NaN,NaN
4101844,2022-11-27T07:00:00Z,18.6684,-61.451,1014.5,NaN,27.34,11.2,-0.9,NaN,NaN
1501773,2022-11-27T07:00:00Z,18.1576,-76.111,1014.4,NaN,29.02,10.6,-1.1,NaN,4
4102620,2022-11-27T07:00:00Z,27.5547656,-55.9058641,NaN,8,26.66,10.0,0.0,NaN,NaN
4201545,2022-11-27T07:00:00Z,32.4916,-45.344,NaN,NaN,24.42,9.4,NaN,NaN,4
3201770,2022-11-27T07:00:00Z,28.9456,-62.3372,NaN,15,25.93,11.0,NaN,NaN,NaN
1301756,2022-11-27T06:00:00Z,10.9776,-64.3638,1010.8,NaN,NaN,10.2,-0.9,NaN,5
1301756,2022-11-27T07:00:00Z,10.9776,-64.3638,1010.4,NaN,NaN,10.2,-0.9,NaN,5
4102553,2022-11-27T07:00:00Z,13.21,-79.6354,1011.2,7,28.88,10.6,-1.3,NaN,2
4402671,2022-11-27T07:00:00Z,18.6714,-61.9994,1014.4,NaN,27.62,11.2,-1.1,NaN,NaN
4101541,2022-11-27T07:00:00Z,26.248,-52.5598,NaN,NaN,26.42,8.2,NaN,NaN,NaN
4101546,2022-11-27T07:00:00Z,33.1208,-75.2302,NaN,2,23.7,12.2,NaN,NaN,NaN
1301700,2022-11-27T07:00:00Z,20.55,-58.1976,1015.1,NaN,27.28,11.2,-1.4,NaN,NaN
4402877,2022-11-27T07:00:00Z,39.0115853,-74.3159927,1016.8,43,14.5,11.0,0.0,NaN,NaN
6203838,2022-11-27T07:00:00Z,18.2406,-55.7224,1014.9,25,27.4,11.4,-1.7,NaN,NaN
4402753,2022-11-27T07:00:00Z,37.0252,-62.1998,NaN,6,22.41,10.8,NaN,NaN,5
4102560,2022-11-27T07:00:00Z,14.794,-61.2206,1011.8,8,22.95,10.4,-1.5,NaN,4
6203730,2022-11-27T07:00:00Z,26.2984,-64.315,1016.9,NaN,27.33,10.4,-0.2,NaN,NaN
1301578,2022-11-27T07:00:00Z,25.3644,-75.8168,NaN,NaN,27.8,10.4,NaN,NaN,NaN
6203765,2022-11-27T07:00:00Z,24.7262,-46.5946,1017.6,NaN,26.36,10.8,-1.1,NaN,NaN
4402672,2022-11-27T07:00:00Z,18.832,-45.6232,1015.8,NaN,26.67,11.4,-1.3,NaN,NaN
6203766,2022-11-27T07:00:00Z,29.6116,-47.3394,NaN,NaN,25.26,10.8,NaN,NaN,NaN
1301697,2022-11-27T07:00:00Z,31.6042,-61.0744,NaN,NaN,24.32,10.2,NaN,NaN,4
4402673,2022-11-27T07:00:00Z,15.2552,-48.6336,1013.5,NaN,26.91,11.4,-1.4,NaN,NaN
6203839,2022-11-27T07:00:00Z,23.2138,-46.8342,1017.5,62,26.6,11.0,-0.9,NaN,NaN
1501782,2022-11-27T07:00:00Z,13.684,-62.5678,NaN,20,28.0,10.6,NaN,NaN,5
4402674,2022-11-27T07:00:00Z,16.5616,-54.2754,1014.2,NaN,27.32,11.4,-1.5,NaN,NaN
4201604,2022-11-27T07:00:00Z,7.6792,-78.7416,NaN,NaN,26.07,11.2,NaN,NaN,NaN
4102545,2022-11-27T07:04:00Z,22.5044391,-45.4078082,NaN,40,26.35,9.8,0.0,NaN,NaN
4101523,2022-11-27T07:00:00Z,32.9928,-59.057,NaN,1,23.83,12.6,NaN,NaN,NaN
1301575,2022-11-27T07:00:00Z,33.3792,-43.5902,NaN,NaN,NaN,12.4,NaN,NaN,NaN
4402879,2022-11-27T07:00:00Z,29.3683888,-78.1864011,1017.2,28,25.62,11.4,0.0,NaN,NaN
1501779,2022-11-27T07:00:00Z,16.5186,-45.2542,NaN,21,26.56,10.8,NaN,NaN,4
4401863,2022-11-27T07:00:00Z,15.3512,-54.4902,1012.2,NaN,27.4,10.8,-2.0,NaN,NaN
6402616,2022-11-27T07:00:00Z,28.1968,-43.548,1016.0,30,25.22,11.4,-1.1,NaN,NaN
1501780,2022-11-27T07:00:00Z,16.9268,-43.9998,NaN,24,26.55,10.8,NaN,NaN,1
1501778,2022-11-27T07:00:00Z,16.4822,-58.653,NaN,25,27.71,10.6,NaN,NaN,5
4401864,2022-11-27T07:00:00Z,21.2452,-60.0644,1015.0,35,27.55,11.0,-1.7,NaN,NaN
4102667,2022-11-27T07:01:00Z,23.6503739,-62.7069732,NaN,19,27.66,10.0,0.0,NaN,NaN
4102668,2022-11-27T07:01:00Z,25.2365535,-53.2262344,NaN,45,27.21,9.6,0.0,NaN,NaN
4402665,2022-11-27T07:00:00Z,29.2244,-70.4812,1020.0,NaN,26.72,10.0,-0.3,NaN,4
4102635,2022-11-27T07:00:00Z,29.5047107,-91.8731455,1013.3,36,16.44,10.2,0.0,NaN,NaN
1501691,2022-11-27T07:00:00Z,28.8018,-66.4126,NaN,5,25.59,12.0,NaN,NaN,NaN
4102665,2022-11-27T07:04:00Z,17.0675758,-58.8110768,NaN,45,27.46,10.0,0.0,NaN,64
1501662,2022-11-27T07:00:00Z,29.7702,-57.616,NaN,NaN,25.48,10.4,NaN,NaN,NaN
4102666,2022-11-27T07:00:00Z,14.6174386,-60.8870045,NaN,16,27.12,8.8,0.0,NaN,NaN
1301573,2022-11-27T07:00:00Z,26.359,-75.5832,NaN,NaN,27.26,9.8,NaN,NaN,NaN
6203772,2022-11-27T07:00:00Z,34.9674,-62.4738,1013.7,NaN,23.17,11.0,0.8,NaN,NaN
6402617,2022-11-27T07:00:00Z,26.327,-44.8256,1017.3,37,25.89,11.6,-1.1,NaN,NaN
6203848,2022-11-27T07:00:00Z,37.7988,-60.445,1006.3,NaN,22.76,10.4,2.0,NaN,4
6203773,2022-11-27T07:00:00Z,30.0836,-47.2072,1010.4,NaN,24.98,11.0,-0.5,NaN,NaN
4102551,2022-11-27T07:04:00Z,18.8175012,-59.6981478,1014.3,39,27.65,6.0,0.0,NaN,124
1301712,2022-11-27T07:00:00Z,24.6698,-47.4656,1017.0,NaN,26.3,11.4,-1.1,NaN,NaN
4102664,2022-11-27T07:00:00Z,19.9799241,-65.4008344,NaN,38,27.86,10.0,0.0,NaN,NaN
1301736,2022-11-27T07:00:00Z,27.2402,-44.1504,1016.8,25,25.73,11.4,-1.2,NaN,NaN
1301737,2022-11-27T07:00:00Z,25.541,-53.6522,1014.5,27,26.86,11.6,-1.0,NaN,2
4402752,2022-11-27T07:00:00Z,36.2856,-74.3634,NaN,17,16.48,11.0,NaN,NaN,4
1301570,2022-11-27T07:00:00Z,28.894,-58.11,NaN,NaN,25.42,10.6,NaN,NaN,NaN
1501758,2022-11-27T07:00:00Z,1.5064,-49.1784,NaN,7,27.29,10.4,NaN,NaN,5
5102764,2022-11-27T07:00:00Z,6.7618,-85.836,NaN,NaN,27.04,10.8,NaN,NaN,NaN
4101848,2022-11-27T07:00:00Z,27.7024,-64.9506,1018.2,NaN,25.96,11.2,0.1,NaN,NaN
1301713,2022-11-27T07:00:00Z,15.716,-48.22,1013.7,NaN,26.69,11.4,-1.4,NaN,NaN
1301571,2022-11-27T07:00:00Z,29.4042,-66.844,NaN,NaN,25.38,9.8,NaN,NaN,NaN
5102637,2022-11-27T07:00:00Z,5.5338,-79.1468,1010.9,7,27.09,10.4,-1.9,NaN,5
3201837,2022-11-27T07:00:00Z,5.0278,-79.6804,1010.9,17,27.05,11.0,-1.7,NaN,NaN
5102825,2022-11-27T07:00:00Z,7.0996,-77.7594,1010.6,NaN,NaN,10.4,-1.4,NaN,4
4102559,2022-11-27T07:00:00Z,17.3852,-65.2944,1014.0,12,27.92,10.6,-0.9,NaN,3
6203737,2022-11-27T07:00:00Z,26.4614,-42.5782,1018.6,NaN,25.28,11.0,-1.1,NaN,NaN
1301719,2022-11-27T07:00:00Z,21.419,-42.0346,1018.4,NaN,25.97,11.2,-1.3,NaN,NaN
5102827,2022-11-27T07:00:00Z,7.1168,-83.7314,1010.4,6,27.13,10.4,-1.3,NaN,4
4101856,2022-11-27T07:00:00Z,34.4174,-68.4274,NaN,4,24.06,15.0,NaN,NaN,NaN
1301722,2022-11-27T07:00:00Z,24.6478,-43.2622,1018.7,11,25.97,10.8,-1.0,NaN,NaN
1501723,2022-11-27T07:00:00Z,22.4946,-72.5528,NaN,NaN,27.94,10.2,NaN,NaN,5
6203840,2022-11-27T07:00:00Z,25.6456,-41.221,1019.8,NaN,25.58,11.2,-0.5,NaN,NaN
1501724,2022-11-27T07:00:00Z,30.9306,-54.1834,NaN,NaN,25.17,10.0,NaN,NaN,5
3201769,2022-11-27T07:00:00Z,28.3914,-62.813,NaN,7,25.77,10.6,NaN,NaN,NaN
6203516,2022-11-27T07:00:00Z,38.8536,-46.9238,990.3,NaN,NaN,14.0,0.0,NaN,NaN
1301714,2022-11-27T08:00:00Z,26.061,-47.394,1016.5,NaN,25.87,11.4,-0.2,NaN,NaN
1501725,2022-11-27T08:00:00Z,37.251,-55.6842,NaN,6,22.98,9.0,NaN,NaN,4
5501572,2022-11-27T08:00:00Z,32.0846,-45.7518,NaN,NaN,24.11,10.4,NaN,NaN,NaN
4102669,2022-11-27T08:00:00Z,24.5812477,-59.513703,NaN,54,27.3,10.0,0.0,NaN,NaN
1301735,2022-11-27T08:00:00Z,26.4748,-41.9386,1018.4,20,25.25,11.4,-0.7,NaN,1
6402615,2022-11-27T08:00:00Z,17.21,-46.5776,1015.0,62,26.68,11.2,-0.8,NaN,NaN
6203767,2022-11-27T08:00:00Z,18.0916,-55.3032,1013.7,NaN,27.19,10.8,-1.1,NaN,NaN
4102558,2022-11-27T08:00:00Z,12.6974,-61.3328,1010.5,6,26.58,10.6,-1.1,NaN,5
4102547,2022-11-27T08:00:00Z,25.7790324,-60.4320211,1015.4,17,27.12,10.2,0.0,NaN,NaN
4402751,2022-11-27T08:00:00Z,40.5472,-58.6136,NaN,33,18.86,11.0,NaN,NaN,362
3101515,2022-11-27T08:00:00Z,30.8394,-58.0242,NaN,NaN,24.12,13.4,NaN,NaN,NaN
4102548,2022-11-27T08:02:00Z,23.3108304,-72.3820309,1016.4,21,28.15,10.2,0.0,NaN,NaN
1301706,2022-11-27T08:00:00Z,23.1996,-51.082,1016.5,9,26.41,11.0,-0.6,NaN,NaN
4101851,2022-11-27T08:00:00Z,26.0246,-57.7014,1014.3,24,26.83,11.6,-0.2,NaN,2
4102549,2022-11-27T08:00:00Z,22.773773,-66.8093656,1016.2,27,28.26,10.4,0.0,NaN,NaN
4402670,2022-11-27T08:00:00Z,22.2314,-41.5464,1018.5,NaN,25.96,11.0,-0.3,NaN,NaN
4102643,2022-11-27T08:00:00Z,23.0187911,-96.9233736,NaN,NaN,25.5,8.8,0.0,NaN,NaN
4102632,2022-11-27T08:00:00Z,36.93663,-71.7350061,1016.8,47,23.2,10.2,0.0,NaN,NaN
4101642,2022-11-27T08:00:00Z,29.5404,-69.3658,NaN,NaN,25.12,13.2,NaN,NaN,NaN
4201704,2022-11-27T08:00:00Z,25.0861077,-80.4404849,1016.0,14,24.79,10.4,0.0,NaN,NaN
4402618,2022-11-27T08:00:00Z,32.8794,-61.3418,1015.6,NaN,23.83,11.0,1.0,NaN,NaN
4101844,2022-11-27T08:00:00Z,18.6764,-61.4596,1014.5,NaN,27.33,11.2,-0.7,NaN,NaN
1501773,2022-11-27T08:00:00Z,18.149,-76.1006,1014.3,NaN,29.02,10.6,-0.7,NaN,5
4102620,2022-11-27T08:00:00Z,27.5467446,-55.9115887,NaN,12,26.65,9.8,0.0,NaN,NaN
4201545,2022-11-27T08:00:00Z,32.5052,-45.3202,NaN,NaN,24.39,9.4,NaN,NaN,4
1301755,2022-11-27T06:00:00Z,6.7082,-57.9248,1009.8,NaN,NaN,10.0,-1.4,NaN,5
